num,date,BitcoinValue,GoldValue,bitcoinPred,goldPred,mark
1533,2020/11/22,18699.75,1875.7,18701.58076,1876.180578,FALSE
1534,2020/11/23,18422.28,1840.2,18424.02251,1840.804582,TRUE
1535,2020/11/24,18398.91,1799.6,18400.65362,1800.204775,TRUE
1536,2020/11/25,19172.52,1810.2,19174.36258,1810.892372,TRUE
1537,2020/11/26,18739.8,1807.4,18741.54251,1807.811837,TRUE
1538,2020/11/27,17151.44,1779.3,17153.18251,1779.903748,TRUE
1539,2020/11/28,17138.87,1779.3,17140.62176,1779.780578,FALSE
1540,2020/11/29,17732.42,1779.3,17734.26258,1779.780578,FALSE
1541,2020/11/30,18191.6,1762.55,18193.44258,1763.146042,TRUE
1542,2020/12/1,19709.73,1810.75,19711.57258,1811.462945,TRUE
1543,2020/12/2,18792.52,1822.6,18794.26251,1823.291445,TRUE
1544,2020/12/3,19226.97,1832.35,19228.81258,1833.043502,TRUE
1545,2020/12/4,19454.54,1843,19456.38266,1843.69232,TRUE
1546,2020/12/5,18670.49,1843,18672.23251,1843.480578,FALSE
1547,2020/12/6,19155.06,1843,19156.90258,1843.480578,FALSE
1548,2020/12/7,19377.66,1859.95,19379.50267,1860.642357,TRUE
1549,2020/12/8,19181.41,1868.15,19183.15251,1868.846921,TRUE
1550,2020/12/9,18318.87,1841.75,18320.61251,1842.353354,TRUE
1551,2020/12/10,18554.15,1844.35,18555.99264,1845.038051,TRUE
1552,2020/12/11,18247.76,1842,18249.50251,1842.400831,TRUE
1553,2020/12/12,18029.36,1842,18031.10251,1842.480578,FALSE
1554,2020/12/13,18803.44,1842,18805.28258,1842.480578,FALSE
1555,2020/12/14,19164.48,1831.15,19166.32258,1831.724267,TRUE
1556,2020/12/15,19276.59,1850.65,19278.4373,1851.343881,TRUE
1557,2020/12/16,19439.75,1851.95,19441.59335,1852.566189,TRUE
1558,2020/12/17,21379.48,1890.75,21381.32258,1891.456962,TRUE
1559,2020/12/18,22847.46,1879.75,22849.30258,1880.325298,TRUE
1560,2020/12/19,23150.79,1879.75,23152.63259,1880.230578,FALSE
1561,2020/12/20,23869.92,1879.75,23871.76258,1880.230578,FALSE
1562,2020/12/21,23490.58,1880,23492.32251,1880.507186,TRUE
1563,2020/12/22,22745.48,1877.1,22747.22251,1877.51468,TRUE
1564,2020/12/23,23824.99,1875,23826.83258,1875.396538,TRUE
1565,2020/12/24,23253.37,1877.5,23255.11251,1878.18496,TRUE
1566,2020/12/25,23715.53,1877.5,23717.37258,1877.980578,FALSE
1567,2020/12/26,24693.58,1877.5,24695.42258,1877.980578,FALSE
1568,2020/12/27,26443.21,1877.5,26445.05258,1877.980578,FALSE
1569,2020/12/28,26246.58,1877.5,26248.32251,1877.980578,FALSE
1570,2020/12/29,27036.69,1874.3,27038.53258,1874.723749,TRUE
1571,2020/12/30,27376.37,1887.6,27378.21258,1888.291152,TRUE
1572,2020/12/31,28856.59,1882.55,28858.43258,1883.031882,TRUE
1573,2021/1/1,28982.56,1882.55,28984.40547,1883.030578,FALSE
1574,2021/1/2,29393.75,1882.55,29395.59258,1883.030578,FALSE
1575,2021/1/3,32195.46,1882.55,32197.30258,1883.030578,FALSE
1576,2021/1/4,33000.78,1943.2,33002.62258,1943.920272,TRUE
1577,2021/1/5,32035.03,1940.35,32036.77251,1940.763245,TRUE
1578,2021/1/6,34046.67,1931.95,34048.51258,1932.500259,TRUE
1579,2021/1/7,36860.41,1920.1,36862.25258,1920.680452,TRUE
1580,2021/1/8,39486.04,1862.9,39487.88258,1863.50491,TRUE
1581,2021/1/9,40670.25,1862.9,40672.09258,1863.380578,FALSE
1582,2021/1/10,40240.72,1862.9,40242.46251,1863.380578,FALSE
1583,2021/1/11,38240.09,1847.25,38241.83251,1847.843902,TRUE
1584,2021/1/12,35544.94,1841.25,35546.68251,1841.756748,TRUE
1585,2021/1/13,34011.82,1858.85,34013.56251,1859.542717,TRUE
1586,2021/1/14,37393.13,1841.75,37394.97258,1842.346622,TRUE
1587,2021/1/15,39158.47,1839,39160.31258,1839.410459,TRUE
1588,2021/1/16,36828.52,1839,36830.26251,1839.480578,FALSE
1589,2021/1/17,36065.2,1839,36066.94251,1839.480578,FALSE
1590,2021/1/18,35793.01,1833.05,35794.75251,1833.555555,TRUE
1591,2021/1/19,36632.35,1834.7,36634.19258,1835.343168,TRUE
1592,2021/1/20,36020.13,1856.6,36021.87251,1857.295478,TRUE
1593,2021/1/21,35538.98,1862.1,35540.72251,1862.806554,TRUE
1594,2021/1/22,30797.88,1852.7,30799.62251,1853.261928,TRUE
1595,2021/1/23,33002.38,1852.7,33004.22258,1853.180578,FALSE
1596,2021/1/24,32099.74,1852.7,32101.48251,1853.180578,FALSE
1597,2021/1/25,32276.84,1856.85,32278.68305,1857.558176,TRUE
1598,2021/1/26,32243.26,1856.6,32245.00266,1857.056448,TRUE
1599,2021/1/27,32541.8,1843,32543.64259,1843.58816,TRUE
1600,2021/1/28,30419.17,1853.7,30420.91251,1854.392268,TRUE
1601,2021/1/29,33403.17,1863.8,33405.01258,1864.49298,TRUE
1602,2021/1/30,34314.26,1863.8,34316.10258,1864.280578,FALSE
1603,2021/1/31,34318.1,1863.8,34319.80911,1864.280578,FALSE
1604,2021/2/1,33136.46,1862.95,33138.20251,1863.363972,TRUE
1605,2021/2/2,33522.9,1833.1,33524.74258,1833.704048,TRUE
1606,2021/2/3,35529.66,1835.45,35531.50258,1836.1297,TRUE
1607,2021/2/4,37676.25,1785.9,37678.09258,1786.504886,TRUE
1608,2021/2/5,37002.09,1802.95,37003.83251,1803.64241,TRUE
1609,2021/2/6,38278.61,1802.95,38280.45258,1803.430578,FALSE
1610,2021/2/7,39323.26,1802.95,39325.10258,1803.430578,FALSE
1611,2021/2/8,38928.1,1835.25,38929.84251,1835.952627,TRUE
1612,2021/2/9,46364.3,1839.6,46366.14258,1840.308498,TRUE
1613,2021/2/10,46589.58,1842.65,46591.42267,1843.348489,TRUE
1614,2021/2/11,44878.17,1840.1,44879.91251,1840.505298,TRUE
1615,2021/2/12,48013.38,1816.35,48015.22258,1816.952445,TRUE
1616,2021/2/13,47471.4,1816.35,47473.14251,1816.830578,FALSE
1617,2021/2/14,47185.19,1816.35,47186.93251,1816.830578,FALSE
1618,2021/2/15,48720.37,1817.3,48722.21258,1817.883331,TRUE
1619,2021/2/16,47951.85,1794.25,47953.59251,1794.852122,TRUE
1620,2021/2/17,49160.1,1780.7,49161.94258,1781.287982,TRUE
1621,2021/2/18,52118.23,1773.15,52120.07258,1773.68768,TRUE
1622,2021/2/19,51608.15,1786.2,51609.89251,1786.891157,TRUE
1623,2021/2/20,55916.5,1786.2,55918.34258,1786.680578,FALSE
1624,2021/2/21,56001.2,1786.2,56003.05475,1786.680578,FALSE
1625,2021/2/22,57487.86,1807.45,57489.70258,1808.145038,TRUE
1626,2021/2/23,54123.4,1799.65,54125.14251,1800.191666,TRUE
1627,2021/2/24,48880.43,1788,48882.17251,1788.579337,TRUE
1628,2021/2/25,50624.84,1779.65,50626.68258,1780.199592,TRUE
1629,2021/2/26,46800.42,1742.85,46802.16251,1743.454647,TRUE
1630,2021/2/27,46340.31,1742.85,46342.05251,1743.330578,FALSE
1631,2021/2/28,46155.87,1742.85,46157.61251,1743.330578,FALSE
1632,2021/3/1,45113.92,1734.15,45115.66251,1734.704083,TRUE
1633,2021/3/2,49618.43,1723.85,49620.27258,1724.420124,TRUE
1634,2021/3/3,48356.04,1711.4,48357.78251,1711.983477,TRUE
1635,2021/3/4,50477.7,1712.1,50479.54258,1712.656997,TRUE
1636,2021/3/5,48448.91,1696.25,48450.65251,1696.844331,TRUE
1637,2021/3/6,48861.38,1696.25,48863.22258,1696.730578,FALSE
1638,2021/3/7,48881.59,1696.25,48883.4739,1696.730578,FALSE
1639,2021/3/8,51169.7,1687.05,51171.54258,1687.609831,TRUE
1640,2021/3/9,52299.33,1716.9,52301.17258,1717.600957,TRUE
1641,2021/3/10,54881.52,1716.2,54883.36258,1716.622304,TRUE
1642,2021/3/11,55997.23,1724.25,55999.07258,1724.947356,TRUE
1643,2021/3/12,57764,1704.8,57765.84258,1705.399584,TRUE
1644,2021/3/13,57253.28,1704.8,57255.02251,1705.280578,FALSE
1645,2021/3/14,61258.73,1704.8,61260.57258,1705.280578,FALSE
1646,2021/3/15,59133.47,1723.65,59135.21251,1724.343469,TRUE
1647,2021/3/16,55754.72,1735,55756.46251,1735.691725,TRUE
1648,2021/3/17,56872.38,1729.65,56874.22258,1730.140232,TRUE
1649,2021/3/18,58913,1725.9,58914.84258,1726.341459,TRUE
1650,2021/3/19,57665.9,1735.2,57667.64251,1735.8943,TRUE
1651,2021/3/20,58075.1,1735.2,58076.94258,1735.680578,FALSE
1652,2021/3/21,58085.8,1735.2,58087.61126,1735.680578,FALSE
1653,2021/3/22,57411.17,1736.15,57412.91251,1736.733331,TRUE
1654,2021/3/23,54204.96,1726.2,54206.70251,1726.767163,TRUE
1655,2021/3/24,54477.46,1730.5,54479.3026,1731.208445,TRUE
1656,2021/3/25,52508.23,1737.3,52509.97251,1738.001642,TRUE
1657,2021/3/26,51415.92,1731.8,51417.66251,1732.294237,TRUE
1658,2021/3/27,55074.47,1731.8,55076.31258,1732.280578,FALSE
1659,2021/3/28,55863.93,1731.8,55865.77258,1732.280578,FALSE
1660,2021/3/29,55783.71,1705.95,55785.45251,1706.553199,TRUE
1661,2021/3/30,57627.67,1683.95,57629.51258,1684.551552,TRUE
1662,2021/3/31,58730.13,1691.05,58731.97258,1691.750519,TRUE
1663,2021/4/1,58735.25,1726.05,58736.97406,1726.754446,TRUE
1664,2021/4/2,58736.92,1726.05,58738.6311,1726.530578,FALSE
1665,2021/4/3,59031.32,1726.05,59033.16259,1726.530578,FALSE
1666,2021/4/4,57076.49,1726.05,57078.23251,1726.530578,FALSE
1667,2021/4/5,58206.55,1726.05,58208.39258,1726.530578,FALSE
1668,2021/4/6,59054.1,1744.65,59055.94258,1745.343313,TRUE
1669,2021/4/7,58020.46,1738.05,58022.20251,1738.570077,TRUE
1670,2021/4/8,55947.27,1755.5,55949.01251,1756.192632,TRUE
1671,2021/4/9,58048.59,1741.2,58050.43258,1741.790436,TRUE
1672,2021/4/10,58102.58,1741.2,58104.45511,1741.680578,FALSE
1673,2021/4/11,59774,1741.2,59775.84258,1741.680578,FALSE
1674,2021/4/12,59964.87,1732.85,59966.71287,1733.399592,TRUE
1675,2021/4/13,59834.74,1747.95,59836.48251,1748.641516,TRUE
1676,2021/4/14,63554.44,1735.55,63556.28258,1736.133242,TRUE
1677,2021/4/15,62969.12,1757.2,62970.86251,1757.895308,TRUE
1678,2021/4/16,63252.63,1774.45,63254.47259,1775.14252,TRUE
1679,2021/4/17,61455.98,1774.45,61457.72251,1774.930578,FALSE
1680,2021/4/18,60087.09,1774.45,60088.83251,1774.930578,FALSE
1681,2021/4/19,56251.48,1774.5,56253.22251,1774.985741,TRUE
1682,2021/4/20,55703.14,1777.85,55704.88251,1778.552904,TRUE
1683,2021/4/21,56507.91,1798.2,56509.75258,1798.894436,TRUE
1684,2021/4/22,53808.8,1787.75,53810.54251,1788.321313,TRUE
1685,2021/4/23,51731.71,1781.8,51733.45251,1782.305555,TRUE
1686,2021/4/24,51153.13,1781.8,51154.87251,1782.280578,FALSE
1687,2021/4/25,50110.53,1781.8,50112.27251,1782.280578,FALSE
1688,2021/4/26,49075.58,1773.35,49077.32251,1773.900917,TRUE
1689,2021/4/27,54056.64,1784.15,54058.48258,1784.84217,TRUE
1690,2021/4/28,55071.46,1772.2,55073.30258,1772.780988,TRUE
1691,2021/4/29,54884.1,1762.65,54885.84251,1763.213431,TRUE
1692,2021/4/30,53584.15,1767.65,53585.89251,1768.357964,TRUE
1693,2021/5/1,57796.62,1767.65,57798.46258,1768.130578,FALSE
1694,2021/5/2,57857.5,1767.65,57859.36905,1768.130578,FALSE
1695,2021/5/3,56610.46,1767.65,56612.20251,1768.130578,FALSE
1696,2021/5/4,57213.33,1797.75,57215.17258,1798.451128,TRUE
1697,2021/5/5,53241.72,1782.25,53243.46251,1782.843568,TRUE
1698,2021/5/6,57473.23,1813.15,57475.07258,1813.851675,TRUE
1699,2021/5/7,56428.16,1836.55,56429.90251,1837.246506,TRUE
1700,2021/5/8,57380.27,1836.55,57382.11258,1837.030578,FALSE
1701,2021/5/9,58928.81,1836.55,58930.65258,1837.030578,FALSE
1702,2021/5/10,58280.73,1840.45,58282.47251,1841.15731,TRUE
1703,2021/5/11,55883.5,1829.1,55885.24251,1829.677556,TRUE
1704,2021/5/12,56750,1830.7,56751.84258,1831.33969,TRUE
1705,2021/5/13,49007.09,1821.8,49008.83251,1822.356472,TRUE
1706,2021/5/14,49702.27,1838.1,49704.11258,1838.792025,TRUE
1707,2021/5/15,49922.52,1838.1,49924.36268,1838.580578,FALSE
1708,2021/5/16,46736.58,1838.1,46738.32251,1838.580578,FALSE
1709,2021/5/17,46441.64,1853.7,46443.38251,1854.391709,TRUE
1710,2021/5/18,43596.24,1866.75,43597.98251,1867.441157,TRUE
1711,2021/5/19,42912.19,1888.45,42913.93251,1889.145342,TRUE
1712,2021/5/20,36964.27,1878.3,36966.01251,1878.868888,TRUE
1713,2021/5/21,40784.32,1875.9,40786.16258,1876.301872,TRUE
1714,2021/5/22,37280.35,1875.9,37282.09251,1876.380578,FALSE
1715,2021/5/23,37528.3,1875.9,37530.14262,1876.380578,FALSE
1716,2021/5/24,34754.54,1880.15,34756.28251,1880.858374,TRUE
1717,2021/5/25,38728.59,1887,38730.43258,1887.701452,TRUE
1718,2021/5/26,38410.5,1899.75,38412.24251,1900.441185,TRUE
1719,2021/5/27,39266.04,1891.45,39267.88258,1891.998917,TRUE
1720,2021/5/28,38445.29,1899.95,38447.03251,1900.646107,TRUE
1721,2021/5/29,35689.62,1899.95,35691.36251,1900.430578,FALSE
1722,2021/5/30,34647.67,1899.95,34649.41251,1900.430578,FALSE
1723,2021/5/31,35684.59,1899.95,35686.43258,1900.430578,FALSE
1724,2021/6/1,37310.54,1899.35,37312.38258,1899.778726,TRUE
1725,2021/6/2,36662.64,1902.75,36664.38251,1903.453482,TRUE
1726,2021/6/3,37585.24,1866.55,37587.08258,1867.154619,TRUE
1727,2021/6/4,39188.59,1890.6,39190.43258,1891.296955,TRUE
1728,2021/6/5,36885.51,1890.6,36887.25251,1891.080578,FALSE
1729,2021/6/6,35530.38,1890.6,35532.12251,1891.080578,FALSE
1730,2021/6/7,35816.17,1888.4,35818.01259,1888.798058,TRUE
1731,2021/6/8,33514.87,1893.15,33516.61251,1893.858398,TRUE
1732,2021/6/9,33450.19,1894.6,33451.93251,1895.228504,TRUE
1733,2021/6/10,37338.36,1888.65,37340.20258,1889.155555,TRUE
1734,2021/6/11,36704.57,1881.05,36706.31251,1881.588497,TRUE
1735,2021/6/12,37313.18,1881.05,37315.02258,1881.530578,FALSE
1736,2021/6/13,35494.9,1881.05,35496.64251,1881.530578,FALSE
1737,2021/6/14,39066.82,1865.6,39068.66258,1866.193453,TRUE
1738,2021/6/15,40525.8,1865.1,40527.64258,1865.535834,TRUE
1739,2021/6/16,40188.56,1860.75,40190.30251,1861.210792,TRUE
1740,2021/6/17,38324.87,1778.7,38326.61251,1779.304919,TRUE
1741,2021/6/18,38068.04,1773.1,38069.78251,1773.596843,TRUE
1742,2021/6/19,35729.82,1773.1,35731.56251,1773.580578,FALSE
1743,2021/6/20,35524.17,1773.1,35525.91251,1773.580578,FALSE
1744,2021/6/21,35592.35,1775.05,35594.21362,1775.71148,TRUE
1745,2021/6/22,31686.55,1775.05,31688.29251,1775.530578,TRUE
1746,2021/6/23,32447.59,1791.6,32449.43258,1792.292149,TRUE
1747,2021/6/24,33674.66,1784.85,33676.50258,1785.373131,TRUE
1748,2021/6/25,34639.38,1786.65,34641.22258,1787.302861,TRUE
1749,2021/6/26,31640.58,1786.65,31642.32251,1787.130578,FALSE
1750,2021/6/27,32160.91,1786.65,32162.75258,1787.130578,FALSE
1751,2021/6/28,34644.45,1780.3,34646.29258,1780.814742,TRUE
1752,2021/6/29,34456.67,1755.45,34458.41251,1756.052875,TRUE
1753,2021/6/30,35847.7,1763.15,35849.54258,1763.848442,TRUE
1754,2021/7/1,35047.36,1781.5,35049.10251,1782.19316,TRUE
1755,2021/7/2,33536.88,1786.15,33538.62251,1786.858501,TRUE
1756,2021/7/3,33856.86,1786.15,33858.70259,1786.630578,FALSE
1757,2021/7/4,34688.98,1786.15,34690.82258,1786.630578,FALSE
1758,2021/7/5,35309.3,1791.35,35311.14258,1792.057471,TRUE
1759,2021/7/6,33747.97,1809.85,33749.71251,1810.543252,TRUE
1760,2021/7/7,34211.01,1804.65,34212.85258,1805.136113,TRUE
1761,2021/7/8,33839.04,1807.7,33840.78251,1808.398489,TRUE
1762,2021/7/9,32877.41,1806,32879.15251,1806.393777,TRUE
1763,2021/7/10,33818.52,1806,33820.36258,1806.480578,FALSE
1764,2021/7/11,33515.57,1806,33517.31251,1806.480578,FALSE
1765,2021/7/12,34227.64,1792.4,34229.48258,1792.98816,TRUE
1766,2021/7/13,33158.25,1813.85,33159.99251,1814.545173,TRUE
1767,2021/7/14,32686.56,1823.2,32688.30251,1823.894204,TRUE
1768,2021/7/15,32814.61,1823.75,32816.45527,1824.290494,TRUE
1769,2021/7/16,31738.59,1824.3,31740.33251,1824.840494,TRUE
1770,2021/7/17,31421.25,1824.3,31422.99251,1824.780578,FALSE
1771,2021/7/18,31520.66,1824.3,31522.50993,1824.780578,FALSE
1772,2021/7/19,31783.49,1814.9,31785.3326,1815.461928,TRUE
1773,2021/7/20,30815.94,1823.05,30817.68251,1823.747064,TRUE
1774,2021/7/21,29790.24,1802.15,29791.98251,1802.750821,TRUE
1775,2021/7/22,32118.06,1799.45,32119.90258,1799.859114,TRUE
1776,2021/7/23,32297.89,1799.6,32299.73301,1800.096327,TRUE
1777,2021/7/24,33581.63,1799.6,33583.47258,1800.080578,FALSE
1778,2021/7/25,34279.34,1799.6,34281.18258,1800.080578,FALSE
1779,2021/7/26,35365.2,1800.2,35367.04258,1800.746032,TRUE
1780,2021/7/27,37318.14,1800.35,37319.98258,1800.846327,TRUE
1781,2021/7/28,39405.95,1796.6,39407.79258,1797.041459,TRUE
1782,2021/7/29,40002.53,1829.3,40004.37258,1830.002898,TRUE
1783,2021/7/30,40005.93,1825.75,40007.63618,1826.184945,TRUE
1784,2021/7/31,42214.15,1825.75,42215.99258,1826.230578,FALSE
1785,2021/8/1,41659.06,1825.75,41660.80251,1826.230578,FALSE
1786,2021/8/2,40000.46,1811.45,40002.20251,1812.040436,TRUE
1787,2021/8/3,39193.94,1812.65,39195.68251,1813.257366,TRUE
1788,2021/8/4,38138,1829.1,38139.74251,1829.792098,TRUE
1789,2021/8/5,39750.14,1800.75,39751.98258,1801.353796,TRUE
1790,2021/8/6,40882,1762.9,40883.84258,1763.504691,TRUE
1791,2021/8/7,42825.95,1762.9,42827.79258,1763.380578,FALSE
1792,2021/8/8,44634.13,1762.9,44635.97258,1763.380578,FALSE
1793,2021/8/9,43816.14,1738.85,43817.88251,1739.452571,TRUE
1794,2021/8/10,46333.46,1723.35,46335.30258,1723.943568,TRUE
1795,2021/8/11,45608.37,1743.6,45610.11251,1744.29437,TRUE
1796,2021/8/12,45611.46,1747.4,45613.16503,1748.106792,TRUE
1797,2021/8/13,44417.78,1773.85,44419.52251,1774.548615,TRUE
1798,2021/8/14,47833.98,1773.85,47835.82258,1774.330578,FALSE
1799,2021/8/15,47112.19,1773.85,47113.93251,1774.330578,FALSE
1800,2021/8/16,47056.41,1786.35,47058.15251,1787.041229,TRUE
1801,2021/8/17,45982.55,1789.45,45984.29251,1790.149347,TRUE
1802,2021/8/18,44648.57,1783.45,44650.31251,1783.956748,TRUE
1803,2021/8/19,44777.86,1782.05,44779.70515,1782.44618,TRUE
1804,2021/8/20,46734.65,1779.05,46736.49258,1779.467624,TRUE
1805,2021/8/21,49327.75,1779.05,49329.59258,1779.530578,FALSE
1806,2021/8/22,48932.02,1779.05,48933.76251,1779.530578,FALSE
1807,2021/8/23,49335.68,1802,49337.52258,1802.696196,TRUE
1808,2021/8/24,49523.5,1808.45,49525.3429,1809.152995,TRUE
1809,2021/8/25,47744.58,1788.7,47746.32251,1789.299869,TRUE
1810,2021/8/26,48972.09,1786.6,48973.93258,1786.996538,TRUE
1811,2021/8/27,46962.8,1798.5,46964.54251,1799.191422,TRUE
1812,2021/8/28,49056.86,1798.5,49058.70258,1798.980578,FALSE
1813,2021/8/29,48897.65,1798.5,48899.39251,1798.980578,FALSE
1814,2021/8/30,48806.78,1798.5,48808.52251,1798.980578,FALSE
1815,2021/8/31,47074.77,1814.85,47076.51251,1815.542049,TRUE
1816,2021/9/1,47155.87,1811.8,47157.72633,1812.219128,TRUE
1817,2021/9/2,48862.76,1812.55,48864.60258,1813.112405,TRUE
1818,2021/9/3,49329.01,1823.7,49330.85258,1824.391869,TRUE
1819,2021/9/4,50035.33,1823.7,50037.17258,1824.180578,FALSE
1820,2021/9/5,49947.38,1823.7,49949.12251,1824.180578,FALSE
1821,2021/9/6,51769.06,1821.6,51770.90258,1821.996538,TRUE
1822,2021/9/7,52677.4,1802.15,52679.24258,1802.749584,TRUE
1823,2021/9/8,46809.17,1786,46810.91251,1786.59494,TRUE
1824,2021/9/9,46078.38,1788.25,46080.12251,1788.925746,TRUE
1825,2021/9/10,46368.69,1794.6,46368.69,1794.6,TRUE
